"date","airtemp","watertemp","wavedirection","waveperiod","waveheight","windspeed","winddirection"
2022-03-12,56.1425,56.12,268.375,12.32625,2.37450795,6.50376466666667,245.666666666667
2022-03-13,55.7225,54.755,263.291666666667,5.7325,4.7654201,16.6360306666667,273.541666666667
2022-03-14,56.48,55.1495652173913,268.217391304348,10.6117391304348,4.96975937391304,11.8658754782609,240.782608695652
2022-03-15,57.0125,54.8375,266.416666666667,15.7045833333333,4.92672806666667,8.12363133333333,263.166666666667
2022-03-16,57.41,54.8225,273.708333333333,16.5883333333333,6.92667345,17.1948846666667,278.25
2022-03-17,56.405,55.3475,271.041666666667,14.1508333333333,6.61225961666667,12.4324766666667,253.458333333333
2022-03-18,57.0513043478261,56.0886956521739,269.173913043478,12.5186956521739,5.30497563478261,8.62050782608696,249.130434782609
2022-03-19,55.7052173913044,57.1217391304348,270.260869565217,12.325652173913,4.31359137391304,11.6292340869565,258.130434782609
2022-03-20,55.79,56.42,267.916666666667,10.8783333333333,6.66557326666667,17.3163746666667,280.166666666667
2022-03-21,58.1,55.46,266.916666666667,11.2666666666667,6.49743021666667,16.9681033333333,287.5
2022-03-22,58.3475,56.1425,268.875,11.71375,4.593176,6.28508266666667,260.541666666667
2022-03-23,55.6175,55.88,271.75,11.1125,3.5597114,8.17222733333333,244.541666666667
2022-03-24,52.925,55.4825,271.083333333333,14.1858333333333,3.59525383333333,8.44760466666667,244.833333333333
2022-03-25,53.99,55.76,274.708333333333,13.2154166666667,3.87002418333333,10.1160673333333,239.708333333333
2022-03-26,52.79,55.4525,271.916666666667,11.4879166666667,3.34508978333333,8.99835933333333,218.75
2022-03-27,53.8925,56.1575,269.666666666667,12.2145833333333,3.38199923333333,8.22892266666667,164.708333333333
2022-03-28,54.5736363636364,55.3263636363636,200.545454545455,9.975,3.86840861818182,12.5554392727273,109.090909090909
2022-03-29,54.17,54.1025,265,12.1579166666667,5.83579415,13.5177873333333,225.333333333333
2022-03-30,54.695,53.93,263.125,9.37541666666667,5.54325258333333,11.225676,223.375
2022-03-31,54.605,54.26,266.583333333333,9.89791666666667,5.18236018333333,8.27751866666667,237.416666666667
2022-04-01,54.14,55.2669565217391,276.608695652174,12.8947826086957,5.94117330434783,3.64258713043478,184.739130434783
2022-04-02,55.16,55.73,272.208333333333,11.4720833333333,5.56375783333333,7.73486333333333,142.916666666667
2022-04-03,54.6252173913043,55.055652173913,270.130434782609,11.054347826087,3.99406608695652,7.62323339130435,255.695652173913
2022-04-04,55.385,56.2325,265.25,12.4620833333333,5.11674338333333,3.89577933333333,139.333333333333
